age,family,income,education,ccavg,mortgage,secacc,cdacc,online,ccard,loan
61,3,61,3,2.0,0,0,0,1,0,0
52,4,21,2,0.5,0,0,0,1,0,0
59,2,21,2,0.5,0,0,0,1,0,0
56,4,31,1,1.3,0,0,0,0,0,0
58,4,70,1,0.7,0,1,0,0,0,0
30,3,25,2,1.0,135,0,0,0,1,0
42,1,78,3,1.0,0,0,0,1,0,0
51,1,19,1,0.2,0,0,0,0,0,0
60,1,23,3,0.3,0,0,0,1,0,0
30,4,40,1,0.8,0,0,0,1,0,0
49,1,22,3,0.3,0,0,0,0,0,0
26,4,71,2,1.8,0,1,0,1,0,0
36,1,58,2,3.6,0,0,0,0,0,0
65,3,75,1,2.2,0,0,0,1,0,0
27,1,40,2,2.0,110,0,0,0,1,0
60,1,155,3,1.5,0,0,0,0,1,1
32,4,83,2,2.2,0,0,0,0,0,0
46,3,99,1,1.1,0,0,0,0,0,0
60,1,59,2,0.0,0,1,0,0,0,0
28,3,53,2,2.4,0,0,0,1,0,0
50,4,11,1,0.2,0,1,0,0,0,0
52,4,179,3,4.2,0,0,0,0,0,1
29,2,71,3,1.75,0,0,0,0,0,0
30,4,85,3,2.1,0,0,0,1,0,0
42,3,49,3,2.1,0,1,0,1,0,0
32,2,122,1,1.3,0,0,0,1,1,0
40,2,171,1,3.3,0,0,0,1,0,0
49,2,138,2,2.2,0,0,0,1,0,1
53,4,8,3,0.4,0,1,0,1,0,0
42,4,59,1,0.4,0,0,0,1,0,0
38,3,49,1,2.8,0,0,0,0,0,0
60,2,92,1,2.0,0,0,0,0,0,0
27,4,75,1,0.0,0,0,0,0,0,0
61,1,60,2,2.8,0,0,0,1,1,0
27,2,41,2,1.7,0,0,0,1,0,0
45,3,40,2,0.6,0,0,0,1,1,0
41,2,81,1,0.4,146,0,0,1,1,0
44,1,52,3,0.8,196,0,0,0,1,0
38,4,25,1,1.0,0,0,0,0,0,0
39,1,139,1,3.4,353,0,0,1,0,0
48,1,54,2,1.2,0,0,0,0,0,0
47,1,81,1,2.9,0,0,0,0,1,0
64,3,73,1,2.2,0,1,0,0,1,0
27,4,30,3,1.0,0,0,0,1,1,0
66,3,59,1,2.4,0,0,0,0,0,0
43,3,21,1,1.5,0,0,0,0,0,0
34,3,65,2,0.7,104,0,0,1,0,0
28,3,41,2,1.1,161,0,0,1,0,0
52,4,52,3,0.1,121,0,0,0,0,0
45,4,84,2,1.1,180,0,0,1,0,0
24,2,135,1,7.2,0,0,0,1,0,0
39,4,18,3,0.2,0,1,0,0,0,0
40,1,34,1,0.7,0,0,0,1,1,0
30,4,85,3,1.8,0,0,0,1,0,0
49,1,23,3,1.4,0,0,0,0,0,0
53,4,65,2,2.8,0,0,0,0,1,0
56,1,195,1,2.9,0,0,0,0,0,0
50,4,40,1,2.6,89,0,0,1,0,0
53,2,141,3,0.2,0,0,0,0,0,1
60,2,95,2,0.7,322,0,0,1,1,0
58,3,23,2,1.3,131,0,0,0,0,0
43,2,82,2,1.8,0,0,0,1,1,0
46,4,53,3,1.9,0,0,0,0,0,0
29,4,10,1,0.4,87,0,0,1,1,0
56,1,75,2,1.9,125,0,0,1,0,0
48,4,23,2,0.4,122,0,0,0,0,0
61,1,133,1,2.6,0,0,0,1,0,0
41,1,129,1,3.4,0,0,0,0,1,0
35,4,85,2,0.1,131,0,0,0,0,0
48,2,168,1,2.8,308,0,0,1,0,0
43,4,83,3,2.0,0,0,0,1,0,0
37,2,52,2,1.1,0,0,0,1,0,0
47,1,114,1,0.6,0,1,1,1,1,0
29,1,81,3,2.9,0,0,0,0,0,0
63,1,32,2,1.5,0,0,0,0,0,0
43,3,63,3,2.1,0,0,0,0,0,0
57,3,70,3,1.6,0,0,0,0,0,0
55,2,20,1,0.3,0,0,0,1,0,0
47,2,138,1,3.3,0,0,0,1,1,0
58,4,63,2,1.6,0,0,0,0,0,0
53,1,85,3,1.3,118,0,0,1,0,0
59,2,180,2,6.5,0,1,1,1,1,1
46,4,80,3,2.0,0,0,0,1,0,0
41,1,53,3,0.7,0,0,0,1,0,0
46,2,72,2,1.7,75,0,0,1,0,0
44,3,123,1,5.9,0,0,1,1,1,1
44,2,91,3,0.8,0,0,0,1,0,0
50,2,148,1,6.8,0,0,0,1,0,0
51,2,163,3,1.3,0,0,0,1,0,1
55,4,28,3,0.1,149,0,0,1,1,0
37,1,193,1,8.6,0,0,0,0,0,0
34,3,22,3,0.9,0,0,0,1,0,0
59,4,74,1,0.7,0,0,0,1,1,0
45,4,70,3,1.9,0,0,0,1,1,0
30,1,11,2,0.1,0,0,0,1,1,0
32,3,61,2,2.6,0,0,0,0,0,0
61,1,41,1,0.8,0,0,0,1,1,0
54,4,108,2,1.9,0,0,0,1,0,1
35,4,23,3,1.1,0,0,0,0,1,0
63,2,135,3,3.8,183,0,0,0,0,1
66,2,30,3,0.7,86,0,0,0,0,0
48,4,144,2,3.5,0,0,0,0,0,1
60,4,139,1,0.4,0,0,0,1,0,1
41,2,143,3,2.7,209,0,0,1,0,1
31,1,44,1,1.2,0,0,0,1,1,0
58,4,49,2,2.5,0,0,0,1,0,0
67,4,75,2,0.1,182,0,0,1,0,0
35,2,43,1,0.3,0,0,0,1,0,0
40,3,59,3,0.5,0,0,0,1,0,0
42,3,154,1,4.9,0,0,1,1,1,1
44,1,75,3,0.7,0,0,0,0,1,0
47,1,75,2,2.6,0,0,0,0,1,0
59,2,88,1,1.6,278,0,0,0,0,0
29,1,91,3,3.4,0,0,0,0,0,1
36,1,11,3,0.67,0,1,1,1,1,0
47,1,22,3,0.4,0,0,0,1,0,0
55,2,49,3,0.8,220,0,0,0,1,0
41,1,140,1,3.5,342,0,0,0,0,0
51,2,99,2,2.4,0,0,0,0,0,0
26,2,82,1,2.5,199,0,0,0,0,0
33,4,10,1,1.0,81,0,0,0,1,0
30,4,109,2,2.2,103,0,0,0,1,0
30,4,45,3,1.3,0,0,0,0,0,0
45,2,93,2,1.7,0,0,0,0,0,0
40,3,89,2,3.9,216,1,1,1,0,1
42,3,39,2,1.0,132,0,0,0,0,0
50,1,21,1,0.2,89,0,0,1,0,0
62,3,31,1,0.2,0,0,0,1,0,0
63,1,31,3,0.5,0,0,0,1,0,0
43,4,52,2,2.2,0,0,0,0,0,0
49,1,13,3,0.9,0,0,0,1,0,0
51,2,21,3,0.4,76,1,0,1,0,0
61,4,50,1,1.7,189,0,0,1,0,0
43,4,81,3,0.2,0,0,0,0,1,0
43,4,74,1,1.9,0,0,0,0,1,0
61,3,89,1,0.5,0,0,0,1,0,0
35,3,82,2,0.9,0,0,0,1,0,0
59,4,88,2,1.9,0,0,0,0,0,0
40,3,61,3,2.1,0,0,0,0,0,0
61,2,139,1,3.9,0,0,0,0,0,0
48,1,29,2,1.3,0,0,0,0,0,0
37,3,51,1,2.1,0,0,0,1,1,0
56,1,58,3,1.8,241,0,0,1,0,0
35,2,21,3,1.4,125,0,0,1,0,0
35,2,43,2,1.67,0,0,0,0,0,0
40,2,104,2,1.8,0,0,0,0,0,0
50,1,9,2,0.5,98,0,0,1,0,0
49,3,39,2,1.9,0,0,0,0,0,0
46,1,89,1,2.7,0,1,1,1,1,0
64,2,21,3,0.3,0,0,0,0,0,0
60,3,173,3,3.1,0,0,0,1,0,1
45,1,29,3,0.3,105,0,0,1,1,0
52,4,43,2,0.2,0,0,0,0,1,0
58,3,30,2,0.4,0,0,0,0,0,0
54,4,39,3,0.1,0,1,0,1,0,0
48,2,83,3,0.4,248,0,0,1,0,0
51,3,58,2,0.7,223,0,0,0,0,0
53,1,8,2,0.5,0,0,0,0,1,0
57,3,39,3,1.0,0,1,0,0,1,0
43,2,204,1,8.8,0,0,0,1,0,0
37,1,45,1,1.8,0,0,0,0,0,0
32,1,111,1,3.8,0,1,0,0,0,0
34,2,83,2,2.0,148,0,0,0,0,0
54,1,83,3,3.0,0,0,0,0,0,0
62,2,115,1,2.8,202,0,0,1,1,0
56,1,60,3,1.8,227,0,0,1,0,0
39,1,53,1,1.8,0,0,0,0,0,0
32,2,134,1,3.3,0,0,0,1,0,0
50,1,91,3,0.8,0,0,0,1,0,0
27,2,91,1,0.2,0,0,0,1,0,0
37,2,128,1,3.9,0,0,0,1,1,0
60,3,78,1,4.4,0,1,0,0,0,0
43,2,161,1,7.6,464,0,0,1,0,0
62,3,60,3,2.2,0,0,0,1,0,0
39,1,161,1,4.1,509,1,0,0,0,0
34,4,40,2,2.0,0,0,0,1,1,0
46,1,68,2,0.2,0,0,0,1,0,0
46,3,74,1,0.7,0,0,0,1,0,0
51,3,55,2,2.0,93,0,0,1,0,0
44,1,145,1,3.5,0,0,0,0,1,0
60,1,24,2,1.5,0,0,0,0,0,0
65,1,10,2,0.8,0,0,0,1,0,0
58,2,138,1,3.9,0,1,0,1,0,0
37,4,63,3,2.1,0,0,0,1,0,0
52,4,54,3,0.1,0,0,0,0,1,0
42,3,62,3,0.9,0,0,0,1,0,0
54,1,81,3,0.1,0,0,0,0,0,0
54,3,61,2,3.0,0,0,0,1,1,0
51,1,68,3,1.6,0,0,0,1,0,0
59,2,78,1,2.8,0,0,0,1,0,0
41,2,165,1,7.6,157,0,0,0,0,0
43,3,48,2,2.2,0,0,0,0,1,0
52,3,155,2,7.2,0,0,0,1,0,1
52,2,158,3,3.7,251,0,0,0,1,1
57,1,52,1,1.4,0,0,0,1,0,0
53,4,18,1,0.8,0,0,0,0,0,0
58,4,42,1,1.7,0,0,0,0,0,0
59,2,18,3,0.2,0,0,0,0,0,0
57,2,40,1,0.3,0,1,1,1,1,0
27,4,44,2,0.6,0,1,1,1,0,0
42,1,11,1,0.2,87,0,0,0,1,0
52,2,194,2,5.7,0,0,0,1,0,1
49,2,108,2,2.4,0,0,0,1,0,0
47,4,12,2,0.5,0,0,0,0,0,0
45,3,19,1,1.5,94,0,0,1,1,0
25,1,150,1,6.33,0,0,0,0,0,0
47,4,89,3,1.9,0,0,0,1,0,0
44,2,83,3,3.8,0,1,0,0,1,0
30,4,79,2,2.0,0,0,0,1,0,0
63,4,102,2,3.4,0,0,0,0,0,0
50,1,155,1,7.3,0,0,0,1,1,0
40,1,138,1,3.5,0,0,0,1,0,0
56,3,51,1,1.7,0,0,0,1,1,0
39,2,80,2,1.8,86,0,0,1,1,0
42,2,135,1,3.3,0,1,1,1,1,0
28,4,34,2,1.5,162,0,0,0,1,0
26,3,195,3,6.33,0,1,1,1,0,1
58,3,62,3,2.2,217,0,1,1,1,0
38,2,173,1,3.3,243,0,0,0,0,0
23,2,149,1,7.2,0,0,0,1,0,0
53,1,20,1,0.2,131,0,0,1,1,0
54,4,42,1,2.5,0,0,0,1,1,0
42,1,28,3,0.6,0,0,0,0,1,0
54,1,95,2,1.9,0,0,0,1,0,0
66,2,95,3,0.0,0,0,0,1,0,0
46,1,34,1,0.1,124,0,0,1,0,0
63,2,191,3,4.3,205,0,0,0,0,1
63,2,41,1,1.5,173,0,0,1,1,0
58,1,150,1,7.4,481,0,0,1,0,0
65,2,91,3,0.0,146,0,0,0,0,0
35,4,84,2,2.2,0,0,0,1,0,0
33,4,73,1,3.4,140,0,0,1,0,0
43,1,122,1,0.3,0,0,0,1,0,0
30,1,73,2,2.6,133,0,0,1,0,0
61,2,20,3,0.3,0,0,0,1,0,0
49,4,130,1,1.1,281,0,1,1,0,1
52,3,85,3,3.4,0,0,0,0,0,1
45,2,134,1,3.3,0,0,0,1,1,0
64,3,98,2,1.8,80,0,0,1,0,0
26,2,54,3,1.6,0,1,0,0,0,0
35,3,41,1,2.0,0,0,0,1,0,0
45,4,128,3,6.0,0,0,0,1,0,1
44,3,132,1,2.6,308,0,0,0,0,1
34,1,188,3,2.9,0,0,0,1,0,1
65,4,170,2,6.1,0,0,1,1,1,1
32,3,14,3,0.9,111,0,0,0,0,0
41,1,93,3,2.8,0,0,0,1,0,0
52,1,79,2,2.7,0,0,0,1,1,0
35,4,79,2,2.2,0,0,0,0,0,0
51,4,62,3,1.8,119,0,0,1,0,0
30,2,95,1,0.2,0,1,0,1,0,0
58,4,60,3,1.3,0,0,0,1,0,0
49,1,75,2,1.5,0,0,0,0,1,0
63,4,85,2,0.1,0,0,0,0,1,0
40,1,143,1,4.1,0,0,0,1,0,0
27,1,34,2,2.0,112,0,0,0,1,0
38,2,44,1,1.7,0,0,0,0,0,0
52,4,31,2,0.9,151,1,0,1,0,0
49,4,13,1,0.8,111,0,0,1,0,0
59,4,52,1,1.5,0,0,0,1,1,0
32,1,42,3,0.2,102,0,0,1,0,0
30,4,102,3,2.1,139,0,0,0,1,0
64,2,143,3,6.4,0,1,1,1,0,1
59,4,10,3,0.7,0,0,0,1,0,0
62,1,44,3,1.1,0,0,0,0,0,0
61,2,158,1,6.0,306,1,1,1,1,0
53,2,12,2,1.0,0,0,0,0,1,0
51,1,59,1,1.2,139,0,0,1,0,0
55,1,92,2,1.9,0,0,0,0,0,0
36,2,82,1,2.8,0,0,0,0,1,0
44,4,44,2,0.0,0,0,0,0,0,0
26,2,182,2,3.2,0,0,0,0,0,1
54,2,121,1,0.4,0,0,0,1,0,0
35,1,38,1,1.7,0,0,0,0,1,0
34,2,92,1,2.7,0,1,1,0,1,0
28,2,53,3,1.6,0,0,0,0,0,0
32,3,45,1,2.3,83,1,0,1,0,0
38,1,63,2,3.6,0,1,0,1,0,0
53,1,181,1,8.1,0,0,0,1,0,0
26,2,184,3,4.2,577,0,1,1,1,1
45,3,33,1,0.5,136,0,1,1,1,0
58,3,22,1,0.2,0,0,0,1,0,0
59,2,99,1,2.7,0,0,0,0,0,0
45,3,44,2,1.0,193,0,0,0,0,0
64,4,101,2,3.4,0,0,0,0,1,0
30,1,32,2,2.0,0,0,0,1,1,0
40,4,59,1,2.67,0,0,0,1,0,0
61,2,25,2,0.5,0,0,0,1,1,0
40,3,140,1,5.6,0,0,0,0,0,1
40,1,29,3,0.75,0,0,0,1,0,0
43,1,35,1,0.7,0,0,0,0,0,0
39,4,141,1,6.3,0,1,1,1,1,1
35,4,75,3,2.0,79,0,0,0,0,0
38,2,58,1,2.8,0,0,0,1,0,0
67,2,41,1,1.1,0,0,0,0,0,0
55,2,42,2,2.0,196,0,0,0,1,0
28,3,55,2,1.1,0,0,0,0,0,0
30,4,18,2,0.3,84,0,0,1,0,0
59,4,75,3,2.3,0,1,0,0,0,0
26,2,85,1,2.5,0,0,0,0,0,0
52,4,43,2,1.1,0,0,0,0,0,0
40,2,149,1,3.9,319,0,0,1,1,0
31,2,25,2,1.0,0,1,1,1,1,0
50,4,19,2,0.4,103,0,0,1,1,0
27,1,18,3,0.4,0,0,0,0,0,0
64,4,13,2,0.6,0,0,0,1,0,0
34,1,41,2,2.4,0,0,0,0,0,0
30,1,139,1,4.3,0,0,0,1,0,0
39,3,62,1,2.33,131,0,1,1,1,0
34,3,51,1,2.0,130,0,0,0,0,0
40,3,71,1,3.0,272,0,0,1,0,0
33,1,145,3,2.7,0,0,0,1,0,1
38,4,45,2,1.2,138,0,0,1,0,0
42,4,53,3,1.9,0,0,0,1,0,0
37,1,64,3,1.5,0,0,0,1,0,0
33,4,39,1,0.8,0,0,0,1,0,0
60,3,38,3,2.2,0,1,0,0,0,0
28,3,85,1,2.5,0,0,0,1,0,0
45,3,61,2,2.7,0,0,0,0,1,0
56,1,23,3,1.2,127,0,0,1,1,0
53,1,122,1,2.4,330,0,0,0,0,0
37,4,72,3,0.7,0,0,0,0,0,0
47,1,123,1,7.3,0,0,0,0,0,0
58,1,40,1,1.6,0,1,1,1,1,0
52,4,62,2,2.8,0,0,0,1,0,0
46,2,113,1,3.3,0,0,0,0,1,0
52,4,81,2,3.8,0,0,0,0,0,0
24,4,59,1,1.6,0,0,0,0,0,0
57,2,25,2,0.7,103,0,0,0,0,0
66,4,25,2,0.6,0,0,0,1,1,0
30,4,14,3,0.5,0,0,0,1,0,0
48,1,19,1,0.1,0,0,0,1,0,0
63,1,61,3,2.5,0,0,0,0,0,0
48,1,21,1,0.1,0,0,0,0,0,0
34,1,44,1,1.33,0,0,0,1,0,0
60,3,42,1,1.5,0,0,0,0,1,0
55,1,52,3,1.4,207,1,0,0,0,0
50,1,112,1,0.0,0,0,0,0,0,0
29,1,34,3,0.4,0,0,0,0,0,0
61,2,83,3,1.7,245,0,0,1,0,0
50,4,24,2,0.4,137,0,0,1,0,0
37,2,71,2,1.7,0,0,0,1,1,0
64,2,181,2,2.3,0,0,1,1,1,1
43,4,75,3,0.2,102,0,0,1,0,0
39,2,153,1,3.0,0,0,0,0,0,0
23,2,75,2,1.8,0,0,0,1,1,0
34,4,19,2,0.4,0,0,0,0,0,0
29,4,31,2,1.5,0,0,0,0,1,0
33,3,178,1,8.5,0,1,1,1,0,1
60,2,65,1,1.5,220,0,0,0,1,0
49,1,8,1,0.3,97,0,0,0,0,0
54,2,92,1,1.1,0,0,0,1,0,0
59,4,145,1,1.8,198,0,0,1,0,1
42,1,85,3,3.7,272,0,0,0,0,0
62,1,149,1,4.7,0,0,0,1,0,0
63,4,9,2,0.6,100,0,0,1,1,0
57,2,164,3,3.8,422,0,1,1,1,1
61,3,40,2,0.5,100,1,0,0,0,0
35,1,54,3,2.5,0,0,0,0,1,0
26,2,164,3,4.0,301,0,0,1,0,1
33,1,140,1,4.6,0,0,0,1,0,0
31,1,18,3,0.4,0,0,0,0,0,0
51,4,12,1,1.0,0,1,0,1,0,0
55,2,140,1,2.7,0,0,0,1,0,0
38,2,24,3,0.8,0,0,0,1,1,0
38,2,60,1,1.8,0,0,0,1,0,0
53,2,50,3,0.8,0,0,0,1,0,0
62,1,44,2,1.9,0,0,0,0,1,0
35,4,51,2,2.2,110,0,0,1,0,0
46,2,34,1,1.3,116,0,0,0,0,0
60,2,33,2,0.5,0,0,0,1,0,0
63,2,63,1,1.5,0,0,0,1,0,0
43,2,22,3,0.0,0,0,0,0,0,0
33,2,104,3,3.6,0,0,0,0,1,1
43,3,75,3,0.3,0,0,0,0,0,0
62,2,75,3,1.7,0,0,0,0,0,0
48,4,62,3,3.6,83,0,0,0,1,0
38,1,48,1,1.8,169,0,0,0,0,0
36,2,73,1,2.8,0,0,0,1,1,0
49,2,135,1,1.4,82,0,0,1,1,0
61,3,61,3,2.2,117,0,0,1,1,0
49,3,78,2,2.0,0,0,0,1,0,0
59,3,40,3,0.9,0,0,0,1,0,0
30,1,44,3,0.2,0,0,0,0,1,0
44,2,45,1,2.5,0,0,0,1,0,0
67,2,18,1,0.4,0,0,0,1,0,0
59,4,53,3,2.3,174,0,0,1,0,0
37,3,11,2,0.1,0,0,0,0,0,0
50,3,38,2,0.6,0,0,0,1,0,0
56,1,28,2,1.5,0,1,1,1,1,0
29,2,35,1,0.3,88,0,1,1,1,0
55,3,81,2,1.7,171,0,0,1,0,0
48,2,90,3,0.8,205,0,0,0,0,0
32,1,115,1,4.0,0,0,0,0,0,0
47,1,78,2,0.2,0,0,0,1,0,0
46,4,30,3,1.9,0,0,0,1,0,0
33,4,39,1,0.8,0,0,0,1,1,0
39,3,69,1,0.1,0,0,0,0,0,0
60,3,29,1,0.2,79,0,0,1,1,0
39,4,54,2,2.2,0,0,0,0,1,0
34,3,60,1,2.8,0,0,1,1,1,0
55,1,99,3,0.1,0,0,0,0,0,0
67,3,51,1,2.2,0,0,0,1,1,0
40,3,53,3,0.5,0,1,1,1,1,0
44,2,111,2,5.3,0,0,0,1,0,1
56,3,79,1,0.8,302,0,0,0,0,0
50,1,90,2,2.8,0,0,0,1,0,0
31,2,18,1,0.3,124,0,0,1,1,0
66,3,73,1,2.4,0,0,0,0,0,0
43,3,59,3,0.8,91,0,0,1,0,0
58,2,40,1,0.3,0,0,0,0,0,0
33,1,41,2,1.5,0,0,1,1,1,0
33,1,53,3,2.1,0,0,0,0,0,0
32,2,128,1,4.33,0,0,0,1,0,0
55,2,145,3,6.0,0,0,0,1,0,1
25,4,35,3,1.0,0,0,0,1,0,0
40,2,28,3,0.8,0,0,0,0,0,0
54,1,155,1,1.0,256,0,0,1,1,0
36,2,195,1,3.0,0,0,0,1,1,0
35,4,50,2,2.2,0,0,0,0,0,0
44,3,48,3,0.8,0,0,0,0,1,0
38,1,81,2,3.6,0,0,0,1,1,0
30,1,50,1,1.5,0,0,0,0,0,0
39,3,21,2,0.2,0,0,0,1,0,0
35,2,142,1,0.0,0,1,0,1,0,0
41,4,64,1,0.4,0,0,0,1,0,0
56,1,91,3,3.0,0,0,0,1,1,0
52,1,74,2,2.6,0,0,0,1,1,0
29,1,182,3,3.7,0,0,0,1,0,1
38,4,82,1,2.67,0,0,0,0,0,0
51,4,45,1,2.6,0,0,0,0,0,0
45,2,85,1,3.2,0,1,0,1,0,0
51,1,133,1,0.6,328,0,0,0,0,0
53,1,22,2,0.5,0,0,0,1,1,0
50,4,24,2,0.5,0,0,0,0,1,0
59,3,38,3,2.2,178,1,1,1,1,0
57,2,80,3,0.0,0,0,0,0,0,0
45,3,33,1,0.5,108,0,0,1,0,0
27,4,41,3,1.8,147,0,0,0,0,0
40,4,90,2,1.1,0,1,0,1,0,0
39,1,89,3,2.8,153,0,0,1,1,0
26,2,8,3,0.9,0,0,0,0,1,0
27,1,85,1,1.9,0,0,0,1,1,0
55,3,53,1,1.7,0,0,0,1,0,0
64,3,20,3,0.1,0,0,0,0,0,0
41,1,9,1,1.0,0,0,0,1,1,0
46,4,25,1,0.6,0,0,0,1,1,0
43,1,114,1,1.7,0,0,0,1,0,0
24,4,41,3,1.0,0,0,0,1,0,0
29,4,49,3,2.1,0,0,0,0,0,0
58,4,12,3,0.7,0,0,0,1,0,0
45,3,50,2,2.5,0,0,0,1,0,0
53,4,30,2,0.2,0,0,0,1,0,0
45,4,32,1,0.6,77,0,0,0,1,0
32,4,41,2,2.0,0,0,0,0,0,0
56,3,25,2,0.1,0,0,0,0,0,0
31,1,29,1,0.3,0,0,0,0,0,0
29,4,50,2,1.7,0,0,0,1,0,0
48,3,79,1,0.7,0,0,0,1,1,0
36,1,110,1,3.8,0,0,0,1,1,0
36,2,40,2,1.67,129,1,0,1,0,0
41,1,18,3,0.6,0,0,0,0,1,0
48,1,48,1,0.3,0,0,0,0,0,0
27,4,40,3,1.0,0,0,0,0,0,0
33,2,19,2,1.0,92,0,0,1,0,0
31,1,35,1,1.33,131,0,0,0,1,0
48,2,133,2,3.1,0,0,0,1,0,1
59,2,19,2,0.5,0,0,0,1,0,0
41,4,83,1,2.67,0,0,0,1,0,0
42,3,39,3,2.1,0,0,0,0,0,0
62,3,38,2,0.5,0,0,0,0,0,0
62,1,63,3,2.5,0,0,0,1,1,0
51,3,85,2,2.0,0,0,0,0,0,0
48,4,14,1,1.0,0,0,0,1,0,0
56,4,64,1,1.5,0,0,0,1,0,0
62,1,124,1,3.8,405,0,0,1,0,0
53,1,20,1,0.2,0,1,1,1,1,0
62,3,33,3,0.1,0,0,0,1,0,0
28,3,80,1,2.5,0,0,0,1,0,0
61,2,35,3,0.2,0,0,0,1,0,0
48,3,74,1,0.7,0,1,0,1,0,0
50,2,32,2,0.7,0,0,0,1,0,0
58,4,73,1,0.7,241,0,0,0,0,0
53,2,41,1,0.8,0,0,0,1,0,0
65,1,18,2,1.5,0,0,0,1,0,0
27,4,28,2,1.5,0,0,0,1,0,0
50,1,64,2,2.67,0,0,0,0,0,0
50,2,44,2,0.7,192,0,0,1,0,0
41,3,109,1,1.0,0,1,0,1,0,0
43,3,71,3,0.3,179,0,0,0,0,0
55,2,79,1,1.1,0,1,0,1,0,0
33,2,30,2,1.0,0,0,0,1,0,0
44,2,82,1,0.4,0,0,0,1,1,0
47,3,101,2,2.0,270,0,0,1,0,0
43,2,13,2,0.1,0,0,1,1,1,0
59,3,59,3,1.4,0,0,0,0,0,0
65,2,64,1,1.5,0,0,0,0,1,0
28,2,188,1,4.5,0,1,0,1,0,0
58,2,28,1,0.3,148,0,0,0,0,0
33,2,120,3,4.2,76,0,0,0,1,1
24,1,131,1,5.4,0,0,0,1,0,0
46,3,19,2,0.5,97,1,0,1,0,0
26,4,44,3,1.3,0,1,0,0,0,0
47,3,49,2,2.2,0,1,0,0,0,0
32,2,99,3,4.5,249,0,0,1,0,0
58,1,95,3,3.0,0,0,0,0,0,0
32,4,81,3,1.8,0,0,0,1,0,0
46,2,73,3,0.8,264,0,1,1,1,0
35,2,193,1,6.5,0,0,0,0,1,0
53,2,115,3,0.5,0,0,0,0,0,1
55,2,41,3,0.6,0,0,0,1,1,0
63,2,80,3,1.7,0,0,0,1,1,0
45,4,90,2,1.1,0,0,0,1,1,0
58,1,41,1,0.2,81,0,0,1,0,0
50,2,102,1,6.3,0,0,0,1,0,0
37,1,59,3,1.5,0,0,0,0,1,0
25,3,69,3,0.3,0,0,0,1,0,0
52,1,83,1,3.1,0,0,0,1,0,1
26,3,49,2,2.4,0,0,0,0,0,0
35,1,180,3,3.6,571,0,1,1,1,1
58,3,61,3,2.2,0,0,0,1,1,0
37,4,59,3,0.2,0,0,0,0,0,0
35,4,85,3,2.1,0,0,0,0,1,0
31,1,13,3,0.5,0,0,0,1,0,0
58,3,151,2,0.6,0,0,0,0,0,1
43,3,44,2,1.0,0,0,0,1,0,0
43,3,53,3,0.8,154,0,0,0,0,0
54,1,133,2,5.0,0,0,0,0,1,1
53,3,31,3,0.9,78,0,0,1,0,0
32,4,101,2,2.2,0,0,0,1,0,0
37,3,61,1,2.8,0,0,0,0,0,0
34,3,68,2,2.6,0,0,0,0,0,0
51,4,21,1,0.8,0,0,0,1,0,0
49,2,149,1,0.4,0,0,0,1,0,0
54,1,75,3,1.4,0,0,0,0,0,0
37,1,55,3,2.5,0,0,0,1,0,0
57,2,81,1,3.7,226,0,0,1,1,0
37,1,179,1,8.6,0,0,0,1,0,0
32,2,81,2,3.4,0,0,0,0,1,1
48,1,42,2,1.2,0,0,0,0,0,0
44,2,199,1,6.67,0,0,0,1,0,0
50,1,18,2,0.5,0,0,0,1,1,0
44,1,28,3,0.3,0,0,0,1,0,0
54,4,80,3,2.6,143,0,0,0,0,0
37,1,79,2,3.6,104,0,0,1,0,0
34,2,52,2,1.0,0,0,0,1,0,0
32,2,18,2,0.3,0,0,0,1,0,0
63,4,52,1,1.7,218,0,0,1,1,0
56,4,15,3,0.7,102,0,0,0,0,0
37,4,84,3,0.7,0,0,0,1,0,0
66,1,114,3,0.8,0,0,0,1,1,0
38,3,41,3,0.5,0,0,0,0,1,0
35,3,29,1,0.9,126,0,0,1,0,0
61,1,23,1,0.1,96,0,0,0,0,0
52,1,84,1,2.4,0,0,0,1,0,0
57,3,60,1,1.7,0,1,1,1,1,0
47,3,13,2,0.67,0,0,0,1,0,0
50,2,45,3,0.6,0,0,0,0,0,0
36,1,83,1,2.8,0,0,0,0,0,0
45,4,102,2,4.7,81,0,0,0,0,1
58,4,58,3,2.3,169,0,0,1,0,0
27,1,134,2,1.7,307,0,0,1,0,1
27,3,130,2,2.9,0,0,0,0,0,1
48,2,148,1,3.3,0,0,1,1,1,0
46,1,92,2,0.2,0,0,0,0,0,0
32,4,142,2,6.2,120,0,1,1,1,1
54,4,62,1,0.7,0,0,0,0,1,0
31,1,50,1,1.5,0,0,0,1,0,0
42,1,29,3,0.6,0,0,0,1,0,0
30,2,85,1,2.5,293,1,1,1,1,0
41,4,78,1,0.4,0,0,0,1,0,0
44,4,85,3,1.9,0,0,0,1,1,0
37,2,89,2,1.7,0,0,0,1,0,0
51,3,33,3,0.9,0,0,0,1,1,0
30,1,42,3,2.1,0,0,0,1,0,0
36,4,31,1,1.7,124,0,0,1,1,0
65,4,143,2,6.6,0,0,0,1,0,1
33,4,35,1,0.8,0,0,0,1,0,0
58,1,22,2,0.1,0,0,0,1,0,0
34,1,45,1,1.7,84,0,0,0,0,0
38,2,119,1,3.3,0,0,0,0,0,0
